거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,동,등기일자,매도자,매수자,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층
"    63,500", ,1992,2021,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,1,29,11110-37,54.7, ,702,11110,9
"   107,750", ,2004,2021,종로,00347,00000,11110,14,0,3100013, , , , , 숭인동,0076,0000,11110,17500,1,롯데캐슬천지인,1,4,11110-152,111.73, ,76,11110,5
"    84,000", ,2009,2021,숭인동길,00021,00000,11110,01,0,4100204, , , , , 숭인동,0766,0000,11110,17500,1,종로청계힐스테이트,1,11,11110-2234,59.9426, ,766,11110,8
"    10,800", ,2013,2021,난계로29가길,00024,00000,11110,01,0,4100029, , , , , 숭인동,1421,0001,11110,17500,1,종로동광모닝스카이,1,13,11110-2343,15.855, ,1421-1,11110,11
"    81,000", ,2008,2021,동망산길,00047,00000,11110,02,0,4100065, , , , , 숭인동,0002,0001,11110,17500,1,종로센트레빌,1,14,11110-2224,59.92, ,2-1,11110,3
"    52,000", ,2014,2021,동망산길,00120,00000,11110,02,0,4100065, , , , , 숭인동,0056,0135,11110,17500,1,할리우드파크아파트,1,25,11110-2364,75.25, ,56-135,11110,4
"    53,000", ,2014,2021,동망산길,00120,00000,11110,02,0,4100065, , , , , 숭인동,0056,0135,11110,17500,1,할리우드파크아파트,1,30,11110-2364,69.94, ,56-135,11110,2
"    12,000", ,2014,2021,지봉로4길,00013,00000,11110,00,0,4100389, , , , , 숭인동,0318,0002,11110,17500,1,삼전솔하임4차,1,30,11110-2368,15.09, ,318-2,11110,14
"   190,000", ,2017,2021,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),1,7,11110-2446,84.836, ,233,11110,7
"   175,000", ,2017,2021,송월길,00099,00000,11110,01,존재하지 않음,4100192, , , , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),1,9,11110-2445,84.907, ,199,11110,4
"   175,000", ,2017,2021,송월길,00099,00000,11110,01,존재하지 않음,4100192, , , , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),1,9,11110-2445,84.907, ,199,11110,4
"   114,000", ,2017,2021,송월길,00155,00000,11110,01,존재하지 않음,4100192, , , , , 교북동,0126,0000,11110,18000,1,경희궁자이(4단지),1,16,11110-2464,45.879, ,126,11110,17
"    16,000", ,1971,2021,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,1,23,11110-52,30.28, ,41-1,11110,1
"    70,000", ,1998,2021,평창문화로,00172,00000,11110,01,0,3100023, , , , , 평창동,0596,0000,11110,18300,1,삼성,1,9,11110-73,84.93, ,596,11110,6
"   123,000", ,2009,2021,평창문화로,00142,00000,11110,01,0,3100023, , , , , 평창동,0066,0001,11110,18300,1,엘리시아,1,12,11110-2261,236.07, ,66-1,11110,5
"    67,900", ,1996,2021,평창문화로,00119,00000,11110,01,0,3100023, , , , , 평창동,0145,0005,11110,18300,1,일성빌라트,1,18,11110-77,84.99, ,145-5,11110,5
"   112,400", ,2000,2021,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,1,2,11110-90,84.92, ,82,11110,6
"   112,400", ,2000,2021,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,1,2,11110-90,84.92, ,82,11110,6
"    89,970", ,2000,2021,통일로,00246,00009,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,1,9,11110-90,60, ,82,11110,4
"   125,000", ,2015,2021,통일로18길,00034,00000,11110,01,0,4100482, , , , , 무악동,0088,0000,11110,18700,1,인왕산2차아이파크,1,9,11110-2417,84.0283, ,88,11110,4
"   116,000", ,2000,2021,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,1,14,11110-90,84.92, ,82,11110,14
"   138,000", ,2019,2021,통일로,00230,00000,11110,06,0,3000008, , , , , 무악동,0089,0000,11110,18700,1,경희궁롯데캐슬,1,15,11110-2519,59.6737, ,89,11110,4
"    86,470", ,2000,2021,통일로,00246,00009,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,1,17,11110-90,60, ,82,11110,1
"    86,500", ,2000,2021,통일로,00246,00009,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,1,17,11110-90,60, ,82,11110,1
"   135,000", ,2019,2021,통일로,00230,00000,11110,06,0,3000008, , , , , 무악동,0089,0000,11110,18700,1,경희궁롯데캐슬,1,22,11110-2519,59.6737, ,89,11110,13
"   120,000", ,2008,2021,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,1,27,11110-2212,114.931, ,60,11110,9
"   109,990", ,2000,2021,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,1,30,11110-90,84.92, ,82,11110,9
"   130,000", ,2000,2021,자하문로33길,00043,00000,11110,01,0,4100285, , , , , 청운동,0056,0045,11110,10100,1,청운현대,1,14,11110-4,129.76, ,56-45,11110,2
"   150,000", ,2008,2021,경희궁길,00057,00000,11110,01,0,4100010, , , , , 사직동,0009,0001,11110,11500,1,광화문스페이스본(106동),1,7,11110-2204,144.52, ,9-1,11110,6
"   175,000", ,2004,2021,사직로8길,00024,00000,11110,05,0,4100135, , , , , 내수동,0071,0000,11110,11800,1,경희궁의아침2단지,1,15,11110-115,174.55, ,71,11110,4
"   175,000", ,2004,2021,사직로8길,00024,00000,11110,05,0,4100135, , , , , 내수동,0071,0000,11110,11800,1,경희궁의아침2단지,1,15,11110-115,174.55, ,71,11110,4
"   180,000", ,2004,2021,사직로8길,00034,00000,11110,05,0,4100135, , , , , 내수동,0072,0000,11110,11800,1,경희궁의아침3단지,1,17,11110-116,123.13, ,72,11110,13
"   180,000", ,2004,2021,사직로8길,00034,00000,11110,05,0,4100135, , , , , 내수동,0072,0000,11110,11800,1,경희궁의아침3단지,1,17,11110-116,123.13, ,72,11110,13
"   127,000", ,2008,2021,삼봉로,00095,00000,11110,04,0,3100006, , , , , 견지동,0110,0000,11110,12900,1,대성스카이렉스,1,25,11110-2223,149.8, ,110,11110,11
"    29,800", ,2003,2021,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,1,7,11110-102,45.5, ,55,11110,5
"    29,500", ,2003,2021,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,1,26,11110-102,45.5, ,55,11110,4
"    86,500", ,2006,2021,종로,00183,00000,11110,09,0,3100013, , , , , 인의동,0048,0002,11110,15700,1,효성쥬얼리시티,1,25,11110-2155,84.98, ,48-2,11110,9
"    15,000", ,2011,2021,율곡로20길,00024,00000,11110,01,0,4100225, , , , , 충신동,0062,0002,11110,16700,1,CS타워,1,23,11110-2291,22.17, ,62-2,11110,7
"    63,000", ,2003,2021,성균관로17길,00022,00000,11110,01,0,4100171, , , , , 명륜1가,0002,0012,11110,17000,1,송림아마레스아파트,1,15,11110-127,84.62, ,2-12,11110,1
"   110,000", ,1995,2021,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,1,12,11110-25,84.9, ,4,11110,7
"   160,000", ,1999,2021,혜화로3길,00005,00000,11110,02,0,4100545, , , , , 명륜2가,0237,0000,11110,17100,1,명륜동주상복합아남아파트,1,12,11110-26,172.17, ,237,11110,8
"   160,000", ,1999,2021,혜화로3길,00005,00000,11110,02,0,4100545, , , , , 명륜2가,0237,0000,11110,17100,1,명륜동주상복합아남아파트,1,22,11110-26,172.17, ,237,11110,8
"    65,000", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,1,2,11110-91,64.66, ,703,11110,14
"    88,000", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,1,2,11110-91,115.53, ,703,11110,2
"    67,500", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,1,16,11110-91,64.66, ,703,11110,7
"    74,000", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,1,16,11110-91,79.87, ,703,11110,14
"    31,000", ,2002,2021,창신길,00134,00000,11110,01,0,4100453, , , , , 창신동,0602,0000,11110,17400,1,일우,1,18,11110-130,59.3, ,602,11110,4
"    92,000", ,1999,2021,지봉로5길,00007,00000,11110,01,0,4100390, , , , , 창신동,0232,0000,11110,17400,1,두산,1,19,11110-34,84.9, ,232,11110,5
"    73,000", ,1992,2021,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,1,21,11110-37,79.87, ,702,11110,2
"    83,500", ,2003,2021,지봉로,00087,00000,11110,01,0,3005007, , , , , 창신동,0023,0816,11110,17400,1,창신이수,1,23,11110-42,84.5, ,23-816,11110,9
"    64,000", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,1,23,11110-91,64.66, ,703,11110,4
"   102,000", ,1999,2021,지봉로5길,00007,00000,11110,01,0,4100390, , , , , 창신동,0232,0000,11110,17400,1,두산,1,25,11110-34,84.9, ,232,11110,6
"    32,000", ,1994,2021,창신7길,00022,00000,11110,01,0,4100450, , , , , 창신동,0639,0020,11110,17400,1,창림,1,26,11110-111,59.67, ,639-20,11110,4
"    61,500", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,1,27,11110-91,54.7, ,703,11110,8
"    74,000", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,1,28,11110-91,79.87, ,703,11110,7
"    63,500", ,1992,2021,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,1,29,11110-37,54.7, ,702,11110,9
"   107,750", ,2004,2021,종로,00347,00000,11110,14,0,3100013, , , , , 숭인동,0076,0000,11110,17500,1,롯데캐슬천지인,1,4,11110-152,111.73, ,76,11110,5
"    84,000", ,2009,2021,숭인동길,00021,00000,11110,01,0,4100204, , , , , 숭인동,0766,0000,11110,17500,1,종로청계힐스테이트,1,11,11110-2234,59.9426, ,766,11110,8
"    10,800", ,2013,2021,난계로29가길,00024,00000,11110,01,0,4100029, , , , , 숭인동,1421,0001,11110,17500,1,종로동광모닝스카이,1,13,11110-2343,15.855, ,1421-1,11110,11
"    81,000", ,2008,2021,동망산길,00047,00000,11110,02,0,4100065, , , , , 숭인동,0002,0001,11110,17500,1,종로센트레빌,1,14,11110-2224,59.92, ,2-1,11110,3
"    52,000", ,2014,2021,동망산길,00120,00000,11110,02,0,4100065, , , , , 숭인동,0056,0135,11110,17500,1,할리우드파크아파트,1,25,11110-2364,75.25, ,56-135,11110,4
"    53,000", ,2014,2021,동망산길,00120,00000,11110,02,0,4100065, , , , , 숭인동,0056,0135,11110,17500,1,할리우드파크아파트,1,30,11110-2364,69.94, ,56-135,11110,2
"    12,000", ,2014,2021,지봉로4길,00013,00000,11110,00,0,4100389, , , , , 숭인동,0318,0002,11110,17500,1,삼전솔하임4차,1,30,11110-2368,15.09, ,318-2,11110,14
"   190,000", ,2017,2021,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),1,7,11110-2446,84.836, ,233,11110,7
"   175,000", ,2017,2021,송월길,00099,00000,11110,01,존재하지 않음,4100192, , , , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),1,9,11110-2445,84.907, ,199,11110,4
"   175,000", ,2017,2021,송월길,00099,00000,11110,01,존재하지 않음,4100192, , , , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),1,9,11110-2445,84.907, ,199,11110,4
"   114,000", ,2017,2021,송월길,00155,00000,11110,01,존재하지 않음,4100192, , , , , 교북동,0126,0000,11110,18000,1,경희궁자이(4단지),1,16,11110-2464,45.879, ,126,11110,17
"    16,000", ,1971,2021,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,1,23,11110-52,30.28, ,41-1,11110,1
"    70,000", ,1998,2021,평창문화로,00172,00000,11110,01,0,3100023, , , , , 평창동,0596,0000,11110,18300,1,삼성,1,9,11110-73,84.93, ,596,11110,6
"   123,000", ,2009,2021,평창문화로,00142,00000,11110,01,0,3100023, , , , , 평창동,0066,0001,11110,18300,1,엘리시아,1,12,11110-2261,236.07, ,66-1,11110,5
"    67,900", ,1996,2021,평창문화로,00119,00000,11110,01,0,3100023, , , , , 평창동,0145,0005,11110,18300,1,일성빌라트,1,18,11110-77,84.99, ,145-5,11110,5
"   112,400", ,2000,2021,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,1,2,11110-90,84.92, ,82,11110,6
"   112,400", ,2000,2021,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,1,2,11110-90,84.92, ,82,11110,6
"    89,970", ,2000,2021,통일로,00246,00009,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,1,9,11110-90,60, ,82,11110,4
"   125,000", ,2015,2021,통일로18길,00034,00000,11110,01,0,4100482, , , , , 무악동,0088,0000,11110,18700,1,인왕산2차아이파크,1,9,11110-2417,84.0283, ,88,11110,4
"   116,000", ,2000,2021,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,1,14,11110-90,84.92, ,82,11110,14
"   138,000", ,2019,2021,통일로,00230,00000,11110,06,0,3000008, , , , , 무악동,0089,0000,11110,18700,1,경희궁롯데캐슬,1,15,11110-2519,59.6737, ,89,11110,4
"    86,470", ,2000,2021,통일로,00246,00009,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,1,17,11110-90,60, ,82,11110,1
"    86,500", ,2000,2021,통일로,00246,00009,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,1,17,11110-90,60, ,82,11110,1
"   135,000", ,2019,2021,통일로,00230,00000,11110,06,0,3000008, , , , , 무악동,0089,0000,11110,18700,1,경희궁롯데캐슬,1,22,11110-2519,59.6737, ,89,11110,13
"   120,000", ,2008,2021,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,1,27,11110-2212,114.931, ,60,11110,9
"   109,990", ,2000,2021,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,1,30,11110-90,84.92, ,82,11110,9
"   130,000", ,2000,2021,자하문로33길,00043,00000,11110,01,0,4100285, , , , , 청운동,0056,0045,11110,10100,1,청운현대,1,14,11110-4,129.76, ,56-45,11110,2
"   150,000", ,2008,2021,경희궁길,00057,00000,11110,01,0,4100010, , , , , 사직동,0009,0001,11110,11500,1,광화문스페이스본(106동),1,7,11110-2204,144.52, ,9-1,11110,6
"   175,000", ,2004,2021,사직로8길,00024,00000,11110,05,0,4100135, , , , , 내수동,0071,0000,11110,11800,1,경희궁의아침2단지,1,15,11110-115,174.55, ,71,11110,4
"   175,000", ,2004,2021,사직로8길,00024,00000,11110,05,0,4100135, , , , , 내수동,0071,0000,11110,11800,1,경희궁의아침2단지,1,15,11110-115,174.55, ,71,11110,4
"   180,000", ,2004,2021,사직로8길,00034,00000,11110,05,0,4100135, , , , , 내수동,0072,0000,11110,11800,1,경희궁의아침3단지,1,17,11110-116,123.13, ,72,11110,13
"   180,000", ,2004,2021,사직로8길,00034,00000,11110,05,0,4100135, , , , , 내수동,0072,0000,11110,11800,1,경희궁의아침3단지,1,17,11110-116,123.13, ,72,11110,13
"   127,000", ,2008,2021,삼봉로,00095,00000,11110,04,0,3100006, , , , , 견지동,0110,0000,11110,12900,1,대성스카이렉스,1,25,11110-2223,149.8, ,110,11110,11
"    29,800", ,2003,2021,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,1,7,11110-102,45.5, ,55,11110,5
"    29,500", ,2003,2021,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,1,26,11110-102,45.5, ,55,11110,4
"    86,500", ,2006,2021,종로,00183,00000,11110,09,0,3100013, , , , , 인의동,0048,0002,11110,15700,1,효성쥬얼리시티,1,25,11110-2155,84.98, ,48-2,11110,9
"    15,000", ,2011,2021,율곡로20길,00024,00000,11110,01,0,4100225, , , , , 충신동,0062,0002,11110,16700,1,CS타워,1,23,11110-2291,22.17, ,62-2,11110,7
"    63,000", ,2003,2021,성균관로17길,00022,00000,11110,01,0,4100171, , , , , 명륜1가,0002,0012,11110,17000,1,송림아마레스아파트,1,15,11110-127,84.62, ,2-12,11110,1
"   110,000", ,1995,2021,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,1,12,11110-25,84.9, ,4,11110,7
"   160,000", ,1999,2021,혜화로3길,00005,00000,11110,02,0,4100545, , , , , 명륜2가,0237,0000,11110,17100,1,명륜동주상복합아남아파트,1,12,11110-26,172.17, ,237,11110,8
"   160,000", ,1999,2021,혜화로3길,00005,00000,11110,02,0,4100545, , , , , 명륜2가,0237,0000,11110,17100,1,명륜동주상복합아남아파트,1,22,11110-26,172.17, ,237,11110,8
"    65,000", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,1,2,11110-91,64.66, ,703,11110,14
"    88,000", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,1,2,11110-91,115.53, ,703,11110,2
"    67,500", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,1,16,11110-91,64.66, ,703,11110,7
"    74,000", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,1,16,11110-91,79.87, ,703,11110,14
"    31,000", ,2002,2021,창신길,00134,00000,11110,01,0,4100453, , , , , 창신동,0602,0000,11110,17400,1,일우,1,18,11110-130,59.3, ,602,11110,4
"    92,000", ,1999,2021,지봉로5길,00007,00000,11110,01,0,4100390, , , , , 창신동,0232,0000,11110,17400,1,두산,1,19,11110-34,84.9, ,232,11110,5
"    73,000", ,1992,2021,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,1,21,11110-37,79.87, ,702,11110,2
"    83,500", ,2003,2021,지봉로,00087,00000,11110,01,0,3005007, , , , , 창신동,0023,0816,11110,17400,1,창신이수,1,23,11110-42,84.5, ,23-816,11110,9
"    64,000", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,1,23,11110-91,64.66, ,703,11110,4
"   102,000", ,1999,2021,지봉로5길,00007,00000,11110,01,0,4100390, , , , , 창신동,0232,0000,11110,17400,1,두산,1,25,11110-34,84.9, ,232,11110,6
"    32,000", ,1994,2021,창신7길,00022,00000,11110,01,0,4100450, , , , , 창신동,0639,0020,11110,17400,1,창림,1,26,11110-111,59.67, ,639-20,11110,4
"    61,500", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,1,27,11110-91,54.7, ,703,11110,8
"    74,000", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,1,28,11110-91,79.87, ,703,11110,7
"    63,500", ,1992,2021,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,1,29,11110-37,54.7, ,702,11110,9
"   107,750", ,2004,2021,종로,00347,00000,11110,14,0,3100013, , , , , 숭인동,0076,0000,11110,17500,1,롯데캐슬천지인,1,4,11110-152,111.73, ,76,11110,5
"    84,000", ,2009,2021,숭인동길,00021,00000,11110,01,0,4100204, , , , , 숭인동,0766,0000,11110,17500,1,종로청계힐스테이트,1,11,11110-2234,59.9426, ,766,11110,8
"    10,800", ,2013,2021,난계로29가길,00024,00000,11110,01,0,4100029, , , , , 숭인동,1421,0001,11110,17500,1,종로동광모닝스카이,1,13,11110-2343,15.855, ,1421-1,11110,11
"    81,000", ,2008,2021,동망산길,00047,00000,11110,02,0,4100065, , , , , 숭인동,0002,0001,11110,17500,1,종로센트레빌,1,14,11110-2224,59.92, ,2-1,11110,3
"    52,000", ,2014,2021,동망산길,00120,00000,11110,02,0,4100065, , , , , 숭인동,0056,0135,11110,17500,1,할리우드파크아파트,1,25,11110-2364,75.25, ,56-135,11110,4
"    53,000", ,2014,2021,동망산길,00120,00000,11110,02,0,4100065, , , , , 숭인동,0056,0135,11110,17500,1,할리우드파크아파트,1,30,11110-2364,69.94, ,56-135,11110,2
"    12,000", ,2014,2021,지봉로4길,00013,00000,11110,00,0,4100389, , , , , 숭인동,0318,0002,11110,17500,1,삼전솔하임4차,1,30,11110-2368,15.09, ,318-2,11110,14
"   190,000", ,2017,2021,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),1,7,11110-2446,84.836, ,233,11110,7
"   175,000", ,2017,2021,송월길,00099,00000,11110,01,존재하지 않음,4100192, , , , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),1,9,11110-2445,84.907, ,199,11110,4
"   175,000", ,2017,2021,송월길,00099,00000,11110,01,존재하지 않음,4100192, , , , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),1,9,11110-2445,84.907, ,199,11110,4
"   114,000", ,2017,2021,송월길,00155,00000,11110,01,존재하지 않음,4100192, , , , , 교북동,0126,0000,11110,18000,1,경희궁자이(4단지),1,16,11110-2464,45.879, ,126,11110,17
"    16,000", ,1971,2021,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,1,23,11110-52,30.28, ,41-1,11110,1
"    70,000", ,1998,2021,평창문화로,00172,00000,11110,01,0,3100023, , , , , 평창동,0596,0000,11110,18300,1,삼성,1,9,11110-73,84.93, ,596,11110,6
"   123,000", ,2009,2021,평창문화로,00142,00000,11110,01,0,3100023, , , , , 평창동,0066,0001,11110,18300,1,엘리시아,1,12,11110-2261,236.07, ,66-1,11110,5
"    67,900", ,1996,2021,평창문화로,00119,00000,11110,01,0,3100023, , , , , 평창동,0145,0005,11110,18300,1,일성빌라트,1,18,11110-77,84.99, ,145-5,11110,5
"   112,400", ,2000,2021,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,1,2,11110-90,84.92, ,82,11110,6
"   112,400", ,2000,2021,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,1,2,11110-90,84.92, ,82,11110,6
"    89,970", ,2000,2021,통일로,00246,00009,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,1,9,11110-90,60, ,82,11110,4
"   125,000", ,2015,2021,통일로18길,00034,00000,11110,01,0,4100482, , , , , 무악동,0088,0000,11110,18700,1,인왕산2차아이파크,1,9,11110-2417,84.0283, ,88,11110,4
"   116,000", ,2000,2021,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,1,14,11110-90,84.92, ,82,11110,14
"   138,000", ,2019,2021,통일로,00230,00000,11110,06,0,3000008, , , , , 무악동,0089,0000,11110,18700,1,경희궁롯데캐슬,1,15,11110-2519,59.6737, ,89,11110,4
"    86,470", ,2000,2021,통일로,00246,00009,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,1,17,11110-90,60, ,82,11110,1
"    86,500", ,2000,2021,통일로,00246,00009,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,1,17,11110-90,60, ,82,11110,1
"   135,000", ,2019,2021,통일로,00230,00000,11110,06,0,3000008, , , , , 무악동,0089,0000,11110,18700,1,경희궁롯데캐슬,1,22,11110-2519,59.6737, ,89,11110,13
"   120,000", ,2008,2021,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,1,27,11110-2212,114.931, ,60,11110,9
"   109,990", ,2000,2021,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,1,30,11110-90,84.92, ,82,11110,9
"   130,000", ,2000,2021,자하문로33길,00043,00000,11110,01,0,4100285, , , , , 청운동,0056,0045,11110,10100,1,청운현대,1,14,11110-4,129.76, ,56-45,11110,2
"   150,000", ,2008,2021,경희궁길,00057,00000,11110,01,0,4100010, , , , , 사직동,0009,0001,11110,11500,1,광화문스페이스본(106동),1,7,11110-2204,144.52, ,9-1,11110,6
"   175,000", ,2004,2021,사직로8길,00024,00000,11110,05,0,4100135, , , , , 내수동,0071,0000,11110,11800,1,경희궁의아침2단지,1,15,11110-115,174.55, ,71,11110,4
"   175,000", ,2004,2021,사직로8길,00024,00000,11110,05,0,4100135, , , , , 내수동,0071,0000,11110,11800,1,경희궁의아침2단지,1,15,11110-115,174.55, ,71,11110,4
"   180,000", ,2004,2021,사직로8길,00034,00000,11110,05,0,4100135, , , , , 내수동,0072,0000,11110,11800,1,경희궁의아침3단지,1,17,11110-116,123.13, ,72,11110,13
"   180,000", ,2004,2021,사직로8길,00034,00000,11110,05,0,4100135, , , , , 내수동,0072,0000,11110,11800,1,경희궁의아침3단지,1,17,11110-116,123.13, ,72,11110,13
"   127,000", ,2008,2021,삼봉로,00095,00000,11110,04,0,3100006, , , , , 견지동,0110,0000,11110,12900,1,대성스카이렉스,1,25,11110-2223,149.8, ,110,11110,11
"    29,800", ,2003,2021,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,1,7,11110-102,45.5, ,55,11110,5
"    29,500", ,2003,2021,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,1,26,11110-102,45.5, ,55,11110,4
"    86,500", ,2006,2021,종로,00183,00000,11110,09,0,3100013, , , , , 인의동,0048,0002,11110,15700,1,효성쥬얼리시티,1,25,11110-2155,84.98, ,48-2,11110,9
"    15,000", ,2011,2021,율곡로20길,00024,00000,11110,01,0,4100225, , , , , 충신동,0062,0002,11110,16700,1,CS타워,1,23,11110-2291,22.17, ,62-2,11110,7
"    63,000", ,2003,2021,성균관로17길,00022,00000,11110,01,0,4100171, , , , , 명륜1가,0002,0012,11110,17000,1,송림아마레스아파트,1,15,11110-127,84.62, ,2-12,11110,1
"   110,000", ,1995,2021,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,1,12,11110-25,84.9, ,4,11110,7
"   160,000", ,1999,2021,혜화로3길,00005,00000,11110,02,0,4100545, , , , , 명륜2가,0237,0000,11110,17100,1,명륜동주상복합아남아파트,1,12,11110-26,172.17, ,237,11110,8
